data;fechamento;fechamento_ajustado
2025-12-17;417.1700134277344;417.1700134277344
2025-12-18;420.5;420.5
2025-12-19;425.8999938964844;425.8999938964844
2025-12-22;432.1499938964844;432.1499938964844
2025-12-23;429.5;429.5
2025-12-26;431.70001220703125;431.70001220703125
2025-12-29;433.0799865722656;433.0799865722656
2025-12-30;424.20001220703125;424.20001220703125
2026-01-02;419.5;419.5
2026-01-05;419.4200134277344;419.4200134277344
2026-01-06;419.5;419.5
2026-01-07;419.20001220703125;419.20001220703125
2026-01-08;419.07000732421875;419.07000732421875
2026-01-09;420.54998779296875;420.54998779296875
2026-01-12;421.8399963378906;421.8399963378906
2026-01-13;420.6000061035156;420.6000061035156
2026-01-14;419.6700134277344;419.6700134277344
2026-01-15;419.25;419.25
2026-01-16;419.1499938964844;419.1499938964844
2026-01-19;418.0;418.0
2026-01-20;411.5199890136719;411.5199890136719
2026-01-21;411.3999938964844;411.3999938964844
2026-01-22;411.44000244140625;411.44000244140625
2026-01-23;411.54998779296875;411.54998779296875
2026-01-26;412.70001220703125;412.70001220703125
2026-01-27;407.0;407.0
2026-01-28;407.4700012207031;407.4700012207031
2026-01-29;406.3999938964844;406.3999938964844
2026-01-30;410.6499938964844;410.6499938964844
2026-02-02;412.20001220703125;412.20001220703125
2026-02-03;407.8500061035156;407.8500061035156
2026-02-04;406.2900085449219;406.2900085449219
2026-02-05;402.9200134277344;402.9200134277344
2026-02-06;406.5;406.5
2026-02-09;406.29998779296875;406.29998779296875
2026-02-10;405.75;405.75
2026-02-11;404.45001220703125;404.45001220703125
2026-02-12;400.25;400.25
2026-02-13;401.5199890136719;401.5199890136719
2026-02-18;405.25;405.25
2026-02-19;402.70001220703125;402.70001220703125
2026-02-20;402.8999938964844;402.8999938964844
2026-02-23;397.8500061035156;397.8500061035156
2026-02-24;399.6000061035156;399.6000061035156
2026-02-25;400.75;400.75
2026-02-26;399.5199890136719;399.5199890136719
2026-02-27;396.75;396.75
